H1_HHID,HP_ID,Home_pcode,H2_DwellingType,Work_pcode,H4_TotalPax,P1_Age,P5_Employ,num_workers,num_24_below,num_24_55,num_55_above,dis_to_subway,dis_to_center,nPOIs_network,nPOIs_euclidean,URA5region
150052BO,150052BO_2,150052,HDB 4-room,307987.0,4,40-44 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,644,4601,6,90,1
150052CO,150052CO_1,150052,HDB 4-room,569933.0,4,40-44 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,644,4601,6,90,1
150052BO,150052BO_3,150052,HDB 4-room,127443.0,4,10-14 yrs old,Full time student,2.0,1.0,2.0,0.0,644,4601,6,90,1
150052CO,150052CO_3,150052,HDB 4-room,139745.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,644,4601,6,90,1
150052CO,150052CO_4,150052,HDB 4-room,139649.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,644,4601,6,90,1
150056AR1,150056AR1_1,150056,HDB 2-room,530008.0,2,60-64 yrs old,Employed Full-time,1.0,0.0,0.0,2.0,318,4489,60,92,1
150056BR1,150056BR1_3,150056,HDB 2-room,159471.0,3,30-34 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,318,4489,60,92,1
150056CR1,150056CR1_1,150056,HDB 2-room,609601.0,4,40-44 yrs old,Employed Full-time,1.0,3.0,1.0,0.0,318,4489,60,92,1
150056BR1,150056BR1_2,150056,HDB 2-room,159561.0,3,10-14 yrs old,Full time student,1.0,1.0,2.0,0.0,318,4489,60,92,1
150056CR1,150056CR1_2,150056,HDB 2-room,569830.0,4,15-19 yrs old,Full time student,1.0,3.0,1.0,0.0,318,4489,60,92,1
150056CR1,150056CR1_3,150056,HDB 2-room,599489.0,4,15-19 yrs old,Full time student,1.0,3.0,1.0,0.0,318,4489,60,92,1
150056CR1,150056CR1_4,150056,HDB 2-room,159050.0,4,15-19 yrs old,Full time student,1.0,3.0,1.0,0.0,318,4489,60,92,1
150059AR1,150059AR1_1,150059,HDB 2-room,569505.0,3,45-49 yrs old,Employed Full-time,1.0,2.0,1.0,0.0,309,4466,61,86,1
150059BR1,150059BR1_1,150059,HDB 2-room,228211.0,3,20-24 yrs old,Employed Full-time,2.0,2.0,1.0,0.0,309,4466,61,86,1
150059BR1,150059BR1_3,150059,HDB 2-room,238863.0,3,45-49 yrs old,Employed Full-time,2.0,2.0,1.0,0.0,309,4466,61,86,1
150059CR1,150059CR1_1,150059,HDB 2-room,118810.0,4,50-54 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,309,4466,61,86,1
150059DR2,150059DR2_1,150059,HDB 2-room,268097.0,2,60-64 yrs old,Employed Full-time,1.0,0.0,1.0,1.0,309,4466,61,86,1
150059AR1,150059AR1_3,150059,HDB 2-room,99138.0,3,15-19 yrs old,Full time student,1.0,2.0,1.0,0.0,309,4466,61,86,1
150059BR1,150059BR1_2,150059,HDB 2-room,486047.0,3,15-19 yrs old,Full time student,2.0,2.0,1.0,0.0,309,4466,61,86,1
150059CR1,150059CR1_3,150059,HDB 2-room,158901.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,309,4466,61,86,1
150059CR1,150059CR1_4,150059,HDB 2-room,688846.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,309,4466,61,86,1
150069AR2,150069AR2_1,150069,HDB 4-room,69110.0,2,50-54 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,358,4225,72,119,1
150069AR2,150069AR2_2,150069,HDB 4-room,69118.0,2,45-49 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,358,4225,72,119,1
150069BR2,150069BR2_1,150069,HDB 4-room,58357.0,4,50-54 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,358,4225,72,119,1
150069CR2,150069CR2_3,150069,HDB 4-room,138617.0,3,35-39 yrs old,Employed Full-time,1.0,0.0,1.0,2.0,358,4225,72,119,1
150069CR7,150069CR7_1,150069,HDB 4-room,169982.0,3,55-59 yrs old,Self-employed,2.0,0.0,1.0,2.0,358,4225,72,119,1
150069CR7,150069CR7_3,150069,HDB 4-room,658077.0,3,30-34 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,358,4225,72,119,1
150069BR2,150069BR2_4,150069,HDB 4-room,149295.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,358,4225,72,119,1
150072AR4,150072AR4_2,150072,HDB 1-room,408565.0,2,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,389,4244,76,114,1
150072BR3,150072BR3_1,150072,HDB 1-room,159458.0,2,65-69 yrs old,Employed Full-time,1.0,0.0,0.0,2.0,389,4244,76,114,1
150082AR3,150082AR3_1,150082,HDB 5-room,486066.0,3,30-34 yrs old,Employed Full-time,2.0,0.0,3.0,0.0,344,3889,21,55,1
150082AR3,150082AR3_2,150082,HDB 5-room,247779.0,3,30-34 yrs old,Employed Full-time,2.0,0.0,3.0,0.0,344,3889,21,55,1
150082BR7,150082BR7_1,150082,HDB 5-room,608619.0,4,60-64 yrs old,Self-employed,3.0,1.0,0.0,3.0,344,3889,21,55,1
150082BR7,150082BR7_2,150082,HDB 5-room,138675.0,4,60-64 yrs old,Employed Full-time,3.0,1.0,0.0,3.0,344,3889,21,55,1
150082BR7,150082BR7_4,150082,HDB 5-room,18956.0,4,20-24 yrs old,Employed Full-time,3.0,1.0,0.0,3.0,344,3889,21,55,1
150082CR6,150082CR6_2,150082,HDB 5-room,609601.0,5,40-44 yrs old,Employed Full-time,1.0,2.0,2.0,1.0,344,3889,21,55,1
150082DR5,150082DR5_2,150082,HDB 5-room,600255.0,5,50-54 yrs old,Self-employed,3.0,3.0,2.0,0.0,344,3889,21,55,1
150082DR5,150082DR5_3,150082,HDB 5-room,639798.0,5,20-24 yrs old,Employed Full-time,3.0,3.0,2.0,0.0,344,3889,21,55,1
150082DR5,150082DR5_4,150082,HDB 5-room,600255.0,5,20-24 yrs old,Self-employed,3.0,3.0,2.0,0.0,344,3889,21,55,1
150082CR6,150082CR6_3,150082,HDB 5-room,148800.0,5,10-14 yrs old,Full time student,1.0,2.0,2.0,1.0,344,3889,21,55,1
150082CR6,150082CR6_4,150082,HDB 5-room,148800.0,5,10-14 yrs old,Full time student,1.0,2.0,2.0,1.0,344,3889,21,55,1
150082DR5,150082DR5_5,150082,HDB 5-room,138572.0,5,15-19 yrs old,Full time student,3.0,3.0,2.0,0.0,344,3889,21,55,1
150089BR2,150089BR2_1,150089,HDB 1-room,148958.0,1,75-79 yrs old,Employed Full-time,1.0,0.0,0.0,1.0,1339,3952,25,98,1
