HHID,Home_pcode,home_ID,homeX,homeY,DwellingType,dis_to_subway,dis_to_CBD,POI,dis_to_wetlands,aveIncome,area,tot_price,unit_price,HP_ID,Ethnic,hhsize,Age,Citizen,Gender,Employ,Occup,Industry,Income_cat,income,Work_pcode,work_ID,commute_dis
100075AO,100075,10,103.8086962,1.2749012,HDB 3-room,494.5326956,5199,39,6786.95220018,61521.8978102,68.04,665317.8,9778.33333333333,100075AO_1,Chinese,2,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",$1-$1000,500.0,159962.0,10,3.6946999999999997
100075AR3,100075,11,103.8086962,1.2749012,HDB 3-room,494.5326956,5199,39,6786.95220018,61521.8978102,68.04,665317.8,9778.33333333333,100075AR3_3,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",Refused,4500.0,48542.0,11,6.2716
100075DO,100075,12,103.8086962,1.2749012,HDB 3-room,494.5326956,5199,39,6786.95220018,61521.8978102,68.04,665317.8,9778.33333333333,100075DO_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Information and Communications,Refused,4500.0,347627.0,12,12.715
100076AR4,100076,13,103.8087427,1.27437999,HDB 2-room,437.6818289,5206,29,6843.03126761,61521.8978102,45.11,441100.616666667,9778.33333333333,100076AR4_2,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$2500-$2999,2750.0,129588.0,13,8.851600000000001
100076BR4,100076,14,103.8087427,1.27437999,HDB 2-room,437.6818289,5206,29,6843.03126761,61521.8978102,45.11,441100.616666667,9778.33333333333,100076BR4_3,Malay,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$1500-$1999,1750.0,98838.0,14,1.0243
100076CR3,100076,15,103.8087427,1.27437999,HDB 2-room,437.6818289,5206,29,6843.03126761,61521.8978102,45.11,441100.616666667,9778.33333333333,100076CR3_2,Malay,3,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$1500-$1999,1750.0,98585.0,15,2.9044
100076DR2,100076,16,103.8087427,1.27437999,HDB 2-room,437.6818289,5206,29,6843.03126761,61521.8978102,45.11,441100.616666667,9778.33333333333,100076DR2_1,Malay,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker",Transport and Storage,Refused,4500.0,680306.0,16,19.358700000000002
100085BR1,100085,17,103.8087199,1.277303705,HDB 5-room,753.6500423,5145,35,6524.41264715,61521.8978102,117.53,1408009.4,11980.0,100085BR1_1,Indian,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,99447.0,17,3.1859
100085CR1,100085,18,103.8087199,1.277303705,HDB 4-room,753.6500423,5145,35,6524.41264715,61521.8978102,94.93,1137261.4,11980.0,100085CR1_2,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$5000-$5999,5500.0,48583.0,18,6.5866999999999996
100085DR1,100085,19,103.8087199,1.277303705,HDB 5-room,753.6500423,5145,35,6524.41264715,61521.8978102,117.53,1408009.4,11980.0,100085DR1_1,Indian,4,35-54 yrs,Employemnt pass,Male,Employed Full-time,Professional,Information and Communications,$5000-$5999,5500.0,179101.0,19,7.2191
100086BR1,100086,20,103.8085171,1.276839872,HDB 4-room,707.5833958,5176,35,6578.74892165,61521.8978102,94.93,1137261.4,11980.0,100086BR1_1,Others,6,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$5000-$5999,5500.0,408724.0,20,16.054299999999998
100086DR1,100086,21,103.8085171,1.276839872,HDB 5-room,707.5833958,5176,35,6578.74892165,61521.8978102,117.53,1408009.4,11980.0,100086DR1_1,Indian,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$5000-$5999,5500.0,169202.0,21,3.2303
101106CR5,101106,22,103.8110439,1.280582102,HDB 5-room,1113.123191,4840,31,6127.12007617,61521.8978102,117.53,1408009.4,11980.0,101106CR5_2,Chinese,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Manufacturing,$5000-$5999,5500.0,638383.0,22,22.107599999999998
102104BR1,102104,23,103.8120986,1.280497644,HDB 5-room,1123.881116,4724,35,6121.72208092,61521.8978102,117.53,1408009.4,11980.0,102104BR1_2,Malay,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Legislator,senior official & manager","Professional Services (e.g. legal, accounting, engineering,",$6000-$6999,6500.0,48583.0,23,5.6769
102104CR1,102104,24,103.8120986,1.280497644,HDB 5-room,1123.881116,4724,35,6121.72208092,61521.8978102,117.53,1408009.4,11980.0,102104CR1_1,Indian,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$1001-$1499,1250.0,119077.0,24,6.1515
102104DR1,102104,25,103.8120986,1.280497644,HDB 4-room,1123.881116,4724,35,6121.72208092,61521.8978102,94.93,1137261.4,11980.0,102104DR1_1,Indian,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",$1001-$1499,1250.0,248648.0,25,5.0188999999999995
102109AR1,102109,26,103.8092283,1.281002543,HDB 4-room,1153.994959,5036,19,6111.70703136,61521.8978102,94.93,1137261.4,11980.0,102109AR1_1,Indian,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Manufacturing,$4000-$4999,4500.0,629061.0,26,18.3229
102109BR1,102109,27,103.8092283,1.281002543,HDB 5-room,1153.994959,5036,19,6111.70703136,61521.8978102,117.53,1408009.4,11980.0,102109BR1_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,609140.0,27,10.640799999999999
102109CR1,102109,28,103.8092283,1.281002543,HDB 5-room,1153.994959,5036,19,6111.70703136,61521.8978102,117.53,1408009.4,11980.0,102109CR1_3,Chinese,5,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$2500-$2999,2750.0,569739.0,28,13.8303
102109DR1,102109,29,103.8092283,1.281002543,HDB 4-room,1153.994959,5036,19,6111.70703136,61521.8978102,94.93,1137261.4,11980.0,102109DR1_2,Indian,2,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$1500-$1999,1750.0,169608.0,29,3.4799
109258AO,109258,30,103.8082831,1.271627398,Private flat/condo,210.2115651,5333,15,7151.65717738,61521.8978102,120.0,1650520.0,13754.3333333333,109258AO_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Self-employed,Professional,Real Estate Services,$8000 and above,9000.0,319457.0,30,14.325700000000001
118722CR5,118722,31,103.7724073,1.291171823,Landed Property,1356.688016,9139,56,6581.61072574,68268.2926829,295.41,2620385.17,8870.33333333333,118722CR5_2,Chinese,2,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Legislator,senior official & manager","Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,388464.0,31,15.1495
118875AO,118875,32,103.7847938,1.282203025,Landed Property,340.0102368,7742,6,6888.25726028,68268.2926829,424.95,5321223.9,12522.0,118875AO_2,Chinese,6,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Legislator,senior official & manager","Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,159456.0,32,6.0898
118896AO,118896,33,103.7846737,1.283168954,Private flat/condo,327.9477153,7752,7,6791.19355117,68268.2926829,120.0,1596600.0,13305.0,118896AO_1,Chinese,6,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,Refused,4500.0,48621.0,33,9.266
118999CR5,118999,34,103.7914441,1.286352756,Private flat/condo,1096.669279,6997,25,6204.12317167,68268.2926829,97.0,1091929.0,11257.0,118999CR5_1,Indian,3,35-54 yrs,Employemnt pass,Male,Employed Full-time,Professional,Manufacturing,$6000-$6999,6500.0,629649.0,34,16.8337
119296CR5,119296,35,103.7911126,1.277342746,Landed Property,140.4547261,7084,19,7112.96259448,68268.2926829,424.95,6033865.05,14199.0,119296CR5_3,Chinese,5,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Transport and Storage,Refused,4500.0,638894.0,35,21.6388
119915AO,119915,36,103.7836978,1.283407429,Private flat/condo,229.9855141,7860,5,6801.90038175,68268.2926829,120.0,1770800.0,14756.6666666667,119915AO_1,Chinese,6,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Professional Services (e.g. legal, accounting, engineering,",$8000 and above,9000.0,638899.0,36,20.1775
120103AO,120103,37,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103AO_3,Malay,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$2500-$2999,2750.0,310470.0,37,11.5182
120103AR8,120103,38,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103AR8_3,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,259240.0,38,6.1598999999999995
120103BR2,120103,39,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103BR2_1,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,618744.0,39,10.93
120103BR3,120103,40,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103BR3_1,Indian,2,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,310470.0,40,11.5182
120103CR3,120103,41,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103CR3_2,Indian,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Transport and Storage,Refused,4500.0,619259.0,41,10.2719
120103DO,120103,42,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103DO_1,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,68656.0,42,12.3455
120103DR4,120103,43,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103DR4_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Construction,Refused,4500.0,98269.0,43,14.076
120103DR5,120103,44,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103DR5_3,Indian,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Armed forces,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,698957.0,44,17.4094
120105CO,120105,45,103.7698881,1.32271179,HDB 3-room,988.4179428,10275,34,3806.95426012,73784.3137255,68.04,1041601.68,15308.6666666667,120105CO_1,Indian,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Transport and Storage,$2000-$2499,2250.0,118480.0,45,8.960600000000001
120105DR1,120105,46,103.7698881,1.32271179,HDB 3-room,988.4179428,10275,34,3806.95426012,73784.3137255,68.04,1041601.68,15308.6666666667,120105DR1_1,Chinese,1,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Construction,Refused,4500.0,150168.0,46,9.7934
120114AR2,120114,47,103.7706437,1.323846098,HDB 5-room,1139.327733,10250,33,3656.71985111,73784.3137255,117.53,1799227.59333333,15308.6666666667,120114AR2_2,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,48624.0,47,13.8481
120114BR2,120114,48,103.7706437,1.323846098,HDB 5-room,1139.327733,10250,33,3656.71985111,73784.3137255,117.53,1799227.59333333,15308.6666666667,120114BR2_2,Chinese,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,258500.0,48,6.7575
120114CR4,120114,49,103.7706437,1.323846098,HDB 5-room,1139.327733,10250,33,3656.71985111,73784.3137255,117.53,1799227.59333333,15308.6666666667,120114CR4_1,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,130003.0,49,3.4645
120114DR2,120114,50,103.7706437,1.323846098,HDB 5-room,1139.327733,10250,33,3656.71985111,73784.3137255,117.53,1799227.59333333,15308.6666666667,120114DR2_1,Chinese,6,15-34 yrs,Permanent Resident,Female,Employed Full-time,Professional,Manufacturing,Refused,4500.0,639246.0,50,17.166400000000003
120117AR8,120117,51,103.771183,1.324464333,HDB 4-room,1229.171263,10224,33,3565.78317566,73784.3137255,94.93,1453251.72666667,15308.6666666667,120117AR8_2,Chinese,5,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Manufacturing,Refused,4500.0,638831.0,51,20.4196
120117BR8,120117,52,103.771183,1.324464333,HDB 4-room,1229.171263,10224,33,3565.78317566,73784.3137255,94.93,1453251.72666667,15308.6666666667,120117BR8_1,Chinese,5,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,649961.0,52,10.6595
120117DR5,120117,53,103.771183,1.324464333,HDB 4-room,1229.171263,10224,33,3565.78317566,73784.3137255,94.93,1453251.72666667,15308.6666666667,120117DR5_1,Chinese,1,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$8000 and above,9000.0,288683.0,53,4.8935
120205AR1,120205,54,103.762434,1.321072143,HDB 4-room,730.0309486,10971,2,4505.34546524,73784.3137255,94.93,1207161.52333333,12716.3333333333,120205AR1_1,Others,3,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,Construction,$5000-$5999,5500.0,638828.0,54,17.8674
120205BR2,120205,55,103.762434,1.321072143,HDB 4-room,730.0309486,10971,2,4505.34546524,73784.3137255,94.93,1207161.52333333,12716.3333333333,120205BR2_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Self-employed,"Legislator,senior official & manager",Wholesale and Retail Trade,Refused,4500.0,669446.0,55,4.3457
120205CR1,120205,56,103.762434,1.321072143,HDB 4-room,730.0309486,10971,2,4505.34546524,73784.3137255,94.93,1207161.52333333,12716.3333333333,120205CR1_4,Chinese,4,35-54 yrs,Permanent Resident,Female,Self-employed,Professional,Manufacturing,Refused,4500.0,658065.0,56,3.2016999999999998
120205DR8,120205,57,103.762434,1.321072143,HDB 4-room,730.0309486,10971,2,4505.34546524,73784.3137255,94.93,1207161.52333333,12716.3333333333,120205DR8_5,Indian,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,600131.0,57,3.8261999999999996
120301AO,120301,58,103.764909,1.322161163,HDB 4-room,781.5765862,10760,7,4224.45731198,73784.3137255,94.93,1207161.52333333,12716.3333333333,120301AO_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Administrative and Support Services (e.g. security, cleaning",Refused,4500.0,159303.0,58,8.219100000000001
120301CR5,120301,59,103.764909,1.322161163,HDB 4-room,781.5765862,10760,7,4224.45731198,73784.3137255,94.93,1207161.52333333,12716.3333333333,120301CR5_3,Chinese,3,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$3000-$3999,3500.0,238872.0,59,10.4496
120301DO,120301,60,103.764909,1.322161163,HDB 4-room,781.5765862,10760,7,4224.45731198,73784.3137255,94.93,1207161.52333333,12716.3333333333,120301DO_1,Chinese,3,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,138668.0,60,5.4204
120303AR4,120303,61,103.7648177,1.321325645,HDB 3-room,689.902183,10735,7,4297.56300659,73784.3137255,68.04,865219.32,12716.3333333333,120303AR4_1,Others,2,35-54 yrs,Employemnt pass,Male,Employed Full-time,Professional,Manufacturing,$3000-$3999,3500.0,628130.0,61,12.8835
120303CR3,120303,62,103.7648177,1.321325645,HDB 3-room,689.902183,10735,7,4297.56300659,73784.3137255,68.04,865219.32,12716.3333333333,120303CR3_1,Chinese,3,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$5000-$5999,5500.0,117546.0,62,4.5761
120303DR6,120303,63,103.7648177,1.321325645,HDB 3-room,689.902183,10735,7,4297.56300659,73784.3137255,68.04,865219.32,12716.3333333333,120303DR6_1,Others,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Construction,$7000-$7999,7500.0,534039.0,63,19.3549
120307BR8,120307,64,103.7671013,1.321409579,HDB 3-room,728.0320833,10503,30,4118.03505521,73784.3137255,68.04,865219.32,12716.3333333333,120307BR8_1,Others,5,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,588177.0,64,4.9817
120307CO,120307,65,103.7671013,1.321409579,HDB 3-room,728.0320833,10503,30,4118.03505521,73784.3137255,68.04,865219.32,12716.3333333333,120307CO_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Accomodation and Food Services (e.g. hotels, restaurants etc",$1-$1000,500.0,629108.0,65,14.663
120307DR7,120307,66,103.7671013,1.321409579,HDB 3-room,728.0320833,10503,30,4118.03505521,73784.3137255,68.04,865219.32,12716.3333333333,120307DR7_1,Others,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Manufacturing,Refused,4500.0,638610.0,66,18.1556
120309AR3,120309,67,103.7663784,1.320906354,HDB 3-room,654.5771214,10556,26,4213.11325176,73784.3137255,68.04,865219.32,12716.3333333333,120309AR3_1,Indian,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,117575.0,67,3.4878
120309BR1,120309,68,103.7663784,1.320906354,HDB 3-room,654.5771214,10556,26,4213.11325176,73784.3137255,68.04,865219.32,12716.3333333333,120309BR1_2,Chinese,2,35-54 yrs,Permanent Resident,Female,Employed Full-time,Service & sales worker,"Financial Services (e.g. financial, insurance)",$3000-$3999,3500.0,68897.0,68,12.5197
120309CR2,120309,69,103.7663784,1.320906354,HDB 3-room,654.5771214,10556,26,4213.11325176,73784.3137255,68.04,865219.32,12716.3333333333,120309CR2_1,Chinese,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Plant & machine operator & assembler,"Community, Social and Personal Services (e.g. public adminis",$1001-$1499,1250.0,367993.0,69,17.5772
120309DR3,120309,70,103.7663784,1.320906354,HDB 3-room,654.5771214,10556,26,4213.11325176,73784.3137255,68.04,865219.32,12716.3333333333,120309DR3_2,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$2500-$2999,2750.0,569061.0,70,18.1327
120316BR8,120316,71,103.7645213,1.318449853,HDB 4-room,378.7057857,10651,31,4553.40214874,73784.3137255,94.93,1207161.52333333,12716.3333333333,120316BR8_1,Chinese,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,Refused,4500.0,569507.0,71,18.5153
120316DR8,120316,72,103.7645213,1.318449853,HDB 4-room,378.7057857,10651,31,4553.40214874,73784.3137255,94.93,1207161.52333333,12716.3333333333,120316DR8_3,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Wholesale and Retail Trade,Refused,4500.0,128381.0,72,3.9864
120321AR4,120321,73,103.7663292,1.316545157,HDB 3-room,201.1486391,10390,40,4586.79040169,73784.3137255,68.04,865219.32,12716.3333333333,120321AR4_1,Indian,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,$2500-$2999,2750.0,619523.0,73,7.8653
120321BR5,120321,74,103.7663292,1.316545157,HDB 3-room,201.1486391,10390,40,4586.79040169,73784.3137255,68.04,865219.32,12716.3333333333,120321BR5_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$6000-$6999,6500.0,138669.0,74,4.2344
120321CO,120321,75,103.7663292,1.316545157,HDB 3-room,201.1486391,10390,40,4586.79040169,73784.3137255,68.04,865219.32,12716.3333333333,120321CO_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,Refused,4500.0,339944.0,75,17.4366
120321DR2,120321,76,103.7663292,1.316545157,HDB 3-room,201.1486391,10390,40,4586.79040169,73784.3137255,68.04,865219.32,12716.3333333333,120321DR2_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Manufacturing,Refused,4500.0,639456.0,76,15.6633
120323AR8,120323,77,103.7670963,1.315826652,HDB 3-room,222.5779686,10283,46,4598.4753374,73784.3137255,68.04,865219.32,12716.3333333333,120323AR8_2,Chinese,3,15-34 yrs,Permanent Resident,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$5000-$5999,5500.0,169608.0,77,10.3909
120323BR6,120323,78,103.7670963,1.315826652,HDB 3-room,222.5779686,10283,46,4598.4753374,73784.3137255,68.04,865219.32,12716.3333333333,120323BR6_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Construction,Refused,4500.0,575954.0,78,12.459700000000002
120323CR8,120323,79,103.7670963,1.315826652,HDB 3-room,222.5779686,10283,46,4598.4753374,73784.3137255,68.04,865219.32,12716.3333333333,120323CR8_2,Chinese,2,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Information and Communications,$3000-$3999,3500.0,298135.0,79,11.970799999999999
120323DR4,120323,80,103.7670963,1.315826652,HDB 3-room,222.5779686,10283,46,4598.4753374,73784.3137255,68.04,865219.32,12716.3333333333,120323DR4_3,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Financial Services (e.g. financial, insurance)",$2000-$2499,2250.0,188306.0,80,13.2373
120326BR5,120326,81,103.7663588,1.314426873,HDB 4-room,145.9312637,10311,44,4771.80296631,73784.3137255,94.93,1207161.52333333,12716.3333333333,120326BR5_1,Chinese,1,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",Refused,4500.0,118230.0,81,4.7547
120331AR1,120331,82,103.7679444,1.314151871,HDB 4-room,319.6586741,10134,56,4694.98562559,73784.3137255,94.93,1207161.52333333,12716.3333333333,120331AR1_1,Chinese,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,118827.0,82,5.634600000000001
120331AR5,120331,83,103.7679444,1.314151871,HDB 3-room,319.6586741,10134,56,4694.98562559,73784.3137255,68.04,865219.32,12716.3333333333,120331AR5_3,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",Refused,4500.0,247911.0,83,7.5825
120331CR2,120331,84,103.7679444,1.314151871,HDB 3-room,319.6586741,10134,56,4694.98562559,73784.3137255,68.04,865219.32,12716.3333333333,120331CR2_1,Chinese,1,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,228510.0,84,9.0267
120331DR1,120331,85,103.7679444,1.314151871,HDB 3-room,319.6586741,10134,56,4694.98562559,73784.3137255,68.04,865219.32,12716.3333333333,120331DR1_1,Chinese,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Manufacturing,$1500-$1999,1750.0,619969.0,85,8.3959
120333AR3,120333,86,103.767488,1.315162279,HDB 4-room,251.2617814,10218,48,4632.31173499,73784.3137255,94.93,1207161.52333333,12716.3333333333,120333AR3_1,Indian,5,35-54 yrs,Permanent Resident,Male,Employed Full-time,Associate professional & technician,Manufacturing,$2500-$2999,2750.0,638898.0,86,17.6962
120333BO,120333,87,103.767488,1.315162279,HDB 4-room,251.2617814,10218,48,4632.31173499,73784.3137255,94.93,1207161.52333333,12716.3333333333,120333BO_3,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,688236.0,87,10.1289
120333CR8,120333,88,103.767488,1.315162279,HDB 4-room,251.2617814,10218,48,4632.31173499,73784.3137255,94.93,1207161.52333333,12716.3333333333,120333CR8_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$2000-$2499,2250.0,79903.0,88,11.127
120333DR6,120333,89,103.767488,1.315162279,HDB 4-room,251.2617814,10218,48,4632.31173499,73784.3137255,94.93,1207161.52333333,12716.3333333333,120333DR6_2,Chinese,5,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$7000-$7999,7500.0,117576.0,89,3.1639
120334CR2,120334,90,103.7684348,1.315178541,HDB 3-room,356.6513813,10119,48,4570.45295398,73784.3137255,68.04,865219.32,12716.3333333333,120334CR2_2,Chinese,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Information and Communications,Refused,4500.0,569933.0,90,14.4679
120334DR8,120334,91,103.7684348,1.315178541,HDB 3-room,356.6513813,10119,48,4570.45295398,73784.3137255,68.04,865219.32,12716.3333333333,120334DR8_1,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,117439.0,91,7.9158
120338AO,120338,92,103.7695264,1.31630239,HDB 5-room,496.1612514,10046,16,4399.36667761,73784.3137255,117.53,1494550.65666667,12716.3333333333,120338AO_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,659674.0,92,6.9465
120338CR8,120338,93,103.7695264,1.31630239,HDB 5-room,496.1612514,10046,16,4399.36667761,73784.3137255,117.53,1494550.65666667,12716.3333333333,120338CR8_1,Others,5,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Information and Communications,Refused,4500.0,238840.0,93,13.0837
120344AO,120344,94,103.7690883,1.318094316,HDB 2-room,542.1033768,10162,33,4265.16064923,73784.3137255,45.11,573633.796666667,12716.3333333333,120344AO_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",$1001-$1499,1250.0,639798.0,94,13.856
