home_ID,gender,age,edu,hhtype,income_cat,income,mode,hcost,dis_to_subway,POI,dis_to_cbd,AveIncome,dis_to_Yuyuantan,dis_to_Kunminghu,newPOI,ncoffee,work_ID,commute_dis,choice,distance,car_cost,car_time,pt_time,pt_cost,bike_time,bike_cost,walk_time,walk_cost,min_income,max_income,tax_rate,cum_tax,income_after_tax
1820,female,18~30,Bachelor,Living with Partner,1 ~ 2万元,93.75,公交车,2217996.0,1380.726622,49,17079.30816,84770,19154.0760426,18137.1539102,237,4,1820,0.0402014304257,2,40.201430425699996,0.04947868360086154,0.0013400476808566666,0.39491942928444335,3.0,0.00402014304257,0.0,0.009074814994514672,0.0,12000,25000.0,0.2,990.0,13410.0
1821,male,31~40,Bachelor,Living Alone,1 ~ 2万元,93.75,步行,1108998.0,1378.574125,52,17075.97273,84770,19151.1396221,18135.9279627,237,4,1821,0.171173675906,4,171.173675906,0.21067529342276922,0.005705789196866666,0.3997066831438241,3.0,0.0171173675906,0.0,0.03863965596072235,0.0,12000,25000.0,0.2,990.0,13410.0
1822,female,18~30,Bachelor,Living with Partner,7000元以下,21.875,地铁,2179676.4,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1822,24.6877110851,2,24687.7110851,30.384875181661535,0.8229237028366666,1.2958269863455467,6.0,2.46877110851,0.0,5.572846746072234,0.0,3000,12000.0,0.1,90.0,3360.0
1823,female,31~40,Bachelor,Other,2 ~ 3万元,156.25,地铁,4101713.0,44.72247716,72,10691.52206,84770,11478.8708684,11732.269718,1107,70,1823,11.6521801876,2,11652.1801876,14.341144846276924,0.3884060062533334,0.8193566061570927,4.0,1.16521801876,0.0,2.630288981399549,0.0,12000,25000.0,0.2,990.0,21410.0
1824,female,18~30,Bachelor,Other,1 ~ 2万元,93.75,单位班车/配车,2352420.0,1408.839672,47,17089.47446,84770,19156.0818854,18121.5883851,240,4,1824,0.103587065733,2,103.587065733,0.12749177320984614,0.0034529021911,0.39723627989765065,3.0,0.0103587065733,0.0,0.023383084815575623,0.0,12000,25000.0,0.2,990.0,13410.0
1825,female,31~40,Bachelor,Living with Partner,3 ~ 5万元,250.0,私家车,3601408.8,490.7741412,59,11077.79781,84770,11699.1860605,11482.1014046,948,61,1825,10.4946593479,1,10494.6593479,12.916503812800002,0.34982197826333333,0.7770472902646581,4.0,1.0494659347900002,0.0,2.3689975954627545,0.0,35000,55000.0,0.3,6090.0,32410.0
1826,male,18~30,Master,Living with Partner,1 ~ 2万元,93.75,公交车,2526493.2,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1826,17.486351995299998,2,17486.3519953,21.52166399421538,0.5828783998433332,1.032605309348207,5.0,1.7486351995299998,0.0,3.9472577867494354,0.0,12000,25000.0,0.2,990.0,13410.0
1827,male,31~40,Bachelor,Living Alone,1 ~ 2万元,93.75,步行,1108998.0,1379.286078,51,17069.3041,84770,19143.6617864,18129.0115275,240,4,1827,0.00527909089408,4,5.27909089408,0.006497342638867692,0.00017596969646933335,0.3936429595706635,3.0,0.000527909089408,0.0,0.00119166837338149,0.0,12000,25000.0,0.2,990.0,13410.0
1828,male,18~30,Bachelor,Living with Partner,3 ~ 5万元,250.0,步行,2217996.0,1417.502424,45,17093.1098,84770,19157.2469183,18117.2668269,240,4,1828,0.110561718334,4,110.56171833399999,0.13607596102646152,0.0036853906111333334,0.39749121507463825,3.0,0.0110561718334,0.0,0.024957498495259595,0.0,35000,55000.0,0.3,6090.0,32410.0
1829,male,18~30,Bachelor,Living Alone,2 ~ 3万元,156.25,地铁,500824.5,0.0,15,30395.80268,45548,32819.7363738,30164.4288136,261,4,1829,17.0177073502,2,17017.7073502,20.944870584861537,0.5672569116733333,1.0154755664953936,5.0,1.7017707350199998,0.0,3.8414689278103835,0.0,12000,25000.0,0.2,990.0,21410.0
1830,male,18~30,Bachelor,Other,7000元以下,21.875,步行,2352420.0,1106.439143,57,16645.80184,84770,18788.0224116,18022.4685646,283,5,1830,12.7609717741,4,12760.9717741,15.705811414276923,0.4253657258033333,0.8598847866296452,5.0,1.27609717741,0.0,2.880580535914221,0.0,3000,12000.0,0.1,90.0,3360.0
1831,male,18~30,Bachelor,Living Alone,1 ~ 2万元,93.75,出租车/网约车,1873713.6,414.2409233,144,5991.267703,72170,10670.889283,22089.0767501,1867,23,1831,12.3931809532,1,12393.1809532,15.253145788553846,0.4131060317733333,0.8464414191410486,5.0,1.23931809532,0.0,2.79755777724605,0.0,12000,25000.0,0.2,990.0,13410.0
1832,male,18~30,Bachelor,Other,7000元 ~ 1万元,53.125,地铁,2352420.0,1405.859226,47,17080.72614,84770,19147.5256771,18115.9999292,240,4,1832,0.0962457069565,2,96.2457069565,0.11845625471569232,0.0032081902318833334,0.39696794099877164,3.0,0.00962457069565,0.0,0.02172589321817156,0.0,3000,12000.0,0.1,90.0,7860.0
1833,female,31~40,Master,Living Alone,3 ~ 5万元,250.0,出租车/网约车,1386112.2,384.970136,153,13026.46588,84770,15355.5741476,16212.6349752,1168,105,1833,2.80387104926,1,2803.8710492600003,3.450918214473846,0.09346236830866667,0.4959361599688684,3.0,0.280387104926,0.0,0.6329280020902935,0.0,35000,55000.0,0.3,6090.0,32410.0
1834,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,地铁,3329924.4,982.4234992,126,16308.07474,84770,21796.835356,28604.0561733,1184,37,1834,18.3270404444,2,18327.0404444,22.556357470030772,0.6109013481466667,1.0633338733102273,5.0,1.8327040444400002,0.0,4.137029445688488,0.0,12000,25000.0,0.2,990.0,13410.0
1835,male,18~30,Bachelor,Other,7000元以下,21.875,步行,4565120.0,1037.637904,41,16482.50649,84770,18651.0958812,17982.5952611,297,9,1835,6.291259544780001,4,6291.25954478,7.743088670498463,0.20970865149266668,0.6234060217942836,4.0,0.6291259544780001,0.0,1.4201488814401808,0.0,3000,12000.0,0.1,90.0,3360.0
1836,female,18~30,Bachelor,With Partner and Children,7000元以下,21.875,自行车/电动自行车,7149288.0,2322.36521,63,18641.32763,84770,22731.3354614,25327.4845253,307,4,1836,10.2910516317,3,10291.0516317,12.665909700553847,0.34303505439,0.7696050888913545,4.0,1.0291051631700001,0.0,2.3230364857110612,0.0,3000,12000.0,0.1,90.0,3360.0
1837,male,31~40,Master,Living Alone,2 ~ 3万元,156.25,私家车,2152128.0,1146.548921,13,15937.33996,84770,18148.2627025,17727.4284227,358,21,1837,0.712191483431,1,712.191483431,0.8765433642227692,0.023739716114366666,0.4194817857052088,3.0,0.0712191483431,0.0,0.16076557188058693,0.0,12000,25000.0,0.2,990.0,21410.0
1838,male,18~30,Master,Other,1 ~ 2万元,93.75,公交车,4586050.0,0.0,38,16558.66455,84770,19029.5200896,18873.5724649,356,12,1838,16.5242067525,2,16524.2067525,20.337485233846156,0.55080689175,0.9974372971484624,5.0,1.65242067525,0.0,3.730069244356659,0.0,12000,25000.0,0.2,990.0,13410.0
1839,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,53.125,自行车/电动自行车,0.0,1506.102322,57,18906.30209,84770,22028.4896092,22526.4089417,206,7,1839,4.298953432,3,4298.953432,5.291019608615385,0.14329844773333333,0.5505839128619866,3.0,0.4298953432,0.0,0.9704183819413094,0.0,3000,12000.0,0.1,90.0,7860.0
1840,male,18~30,Bachelor,Other,7000元 ~ 1万元,53.125,自行车/电动自行车,2758070.0,2130.805033,65,17907.73091,84770,23601.257686,31382.0084931,455,4,1840,5.73480147365,3,5734.80147365,7.058217198338462,0.19116004912166668,0.6030665518643635,3.0,0.573480147365,0.0,1.2945375787020317,0.0,3000,12000.0,0.1,90.0,7860.0
1841,male,18~30,Bachelor,Other,7000元 ~ 1万元,53.125,步行,2561930.0,675.0569189,53,12989.18772,84770,18616.4127681,26384.1171441,899,48,1841,2.62528281307,4,2625.28281307,3.2311173083938463,0.08750942710233334,0.4894084622890636,3.0,0.262528281307,0.0,0.5926146304898421,0.0,3000,12000.0,0.1,90.0,7860.0
1842,female,18~30,Bachelor,Living Alone,7000元以下,21.875,地铁,1089838.2,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1842,11.7700562292,2,11770.0562292,14.486223051323078,0.39233520764,0.8236651719376419,4.0,1.1770056229199999,0.0,2.6568975686681715,0.0,3000,12000.0,0.1,90.0,3360.0
1843,female,18~30,Bachelor,Living with Partner,7000元以下,21.875,地铁,2179676.4,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1843,11.7700562292,2,11770.0562292,14.486223051323078,0.39233520764,0.8236651719376419,4.0,1.1770056229199999,0.0,2.6568975686681715,0.0,3000,12000.0,0.1,90.0,3360.0
1844,male,18~30,Bachelor,Living with Partner,1 ~ 2万元,93.75,公交车,2625704.4,0.0,31,24907.90799,49695,30504.626267,37233.1658563,696,21,1844,12.9150058832,2,12915.0058832,15.895391856246153,0.4305001961066666,0.8655149900407653,5.0,1.29150058832,0.0,2.9153512151693004,0.0,12000,25000.0,0.2,990.0,13410.0
1845,female,18~30,Bachelor,Living Alone,1 ~ 2万元,93.75,出租车/网约车,1179545.4,983.4465574,92,14302.58913,84770,14837.8060794,12415.1589825,948,21,1845,8.94879852258,1,8948.79852258,11.013905873944617,0.29829328408600003,0.7205435006645032,4.0,0.894879852258,0.0,2.0200448132234765,0.0,12000,25000.0,0.2,990.0,13410.0
1846,female,31~40,Doctorate and Above,Living Alone,1 ~ 2万元,93.75,地铁,3443150.7,464.2351035,113,2720.241317,96949,3103.27522479,14438.4217594,1942,120,1846,10.2461379715,2,10246.1379715,12.610631349538462,0.3415379323833333,0.7679634197549441,4.0,1.02461379715,0.0,2.3128979619638828,0.0,12000,25000.0,0.2,990.0,13410.0
1847,male,41~50,Doctorate and Above,Other,1 ~ 2万元,93.75,公交车,5172797.0,767.7790963,143,8306.968294,93478,7408.40787471,9262.82956951,1425,76,1847,6.31964274137,2,6319.64274137,7.778021835532308,0.21065475804566666,0.6244434749349758,4.0,0.631964274137,0.0,1.4265559235598195,0.0,12000,25000.0,0.2,990.0,13410.0
1848,female,31~40,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,53.125,步行,2927144.4,946.6658865,161,6948.817109,93478,3998.82385582,9266.10376622,1785,98,1848,3.07623557734,4,3076.23557734,3.7861360951876923,0.10254118591133334,0.5058915374110725,3.0,0.30762355773399996,0.0,0.6944098368713318,0.0,3000,12000.0,0.1,90.0,7860.0
1849,male,31~40,Doctorate and Above,Living Alone,7000元 ~ 1万元,53.125,自行车/电动自行车,1950709.2,903.9439355,88,5377.676019,93478,3813.47498125,10849.4229312,1914,96,1849,1.77887070137,3,1778.87070137,2.189379324763077,0.05929569004566667,0.45847068891957576,3.0,0.177887070137,0.0,0.40155094839051925,0.0,3000,12000.0,0.1,90.0,7860.0
1850,female,31~40,Master,Three Generations or More Living Together,7000元以下,21.875,私家车,5162087.7,638.0796554,99,6505.499819,93478,5197.761634,9994.8450728,1746,99,1850,0.402346884713,1,402.346884713,0.49519616580061543,0.013411562823766666,0.40815644921440136,3.0,0.040234688471300004,0.0,0.09082322454018059,0.0,3000,12000.0,0.1,90.0,3360.0
1851,female,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,93.75,步行,6594018.0,644.392685,95,6418.372084,93478,5217.0557169,10104.871208,1735,92,1851,0.00784707565139,4,7.847075651389999,0.00965793926324923,0.00026156918837966665,0.3937368236935177,3.0,0.000784707565139,0.0,0.0017713489055056434,0.0,12000,25000.0,0.2,990.0,13410.0
1852,male,41~50,Doctorate and Above,With Partner and Children,2 ~ 3万元,156.25,自行车/电动自行车,3457165.8,430.9442852,128,7737.572402,93478,6271.49991704,9068.68668556,1747,85,1852,2.35511895544,3,2355.1189554400003,2.898607945156923,0.07850396518133333,0.47953352301959107,3.0,0.235511895544,0.0,0.5316295610474041,0.0,12000,25000.0,0.2,990.0,21410.0
1853,male,31~40,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,53.125,私家车,4704929.7,644.6067871,99,6493.015679,93478,5192.6676939,10007.1210718,1740,99,1853,0.412750987241,1,412.750987241,0.5080012150658462,0.013758366241366667,0.4085367365019706,3.0,0.0412750987241,0.0,0.09317178041557563,0.0,3000,12000.0,0.1,90.0,7860.0
1854,female,41~50,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,53.125,自行车/电动自行车,6599064.4,1002.522807,92,5976.383046,96949,5049.1975976,10535.3084139,1758,97,1854,0.0482607761202,3,48.2607761202,0.05939787830178462,0.00160869253734,0.39521401180182014,3.0,0.0048260776120200004,0.0,0.010894080388306998,0.0,3000,12000.0,0.1,90.0,7860.0
1855,female,18~30,Master,Three Generations or More Living Together,1 ~ 2万元,93.75,公交车,4303767.6,714.2473494,73,8472.719728,84770,9425.00197124,11722.3821894,1614,91,1855,6.19907842722,2,6199.07842722,7.629634987347693,0.206635947574,0.6200366483122697,4.0,0.619907842722,0.0,1.399340502758465,0.0,12000,25000.0,0.2,990.0,13410.0
1856,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,93.75,私家车,3409975.8,507.3978382,78,7168.85766,93478,1557.5237477,10672.7455569,1272,58,1856,6.565231101409999,1,6565.23110141,8.080284432504614,0.21884103671366664,0.6334201388083712,4.0,0.656523110141,0.0,1.4819934766162528,0.0,12000,25000.0,0.2,990.0,13410.0
1857,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,93.75,私家车,7926662.7,0.0,140,8944.97956,93478,5875.00714716,7311.95675271,2075,158,1857,4.48531145283,1,4485.31145283,5.520383326560001,0.149510381761,0.5573956091200246,3.0,0.44853114528300003,0.0,1.012485655266366,0.0,12000,25000.0,0.2,990.0,13410.0
1858,female,18~30,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,93.75,步行,9820077.3,616.1307032,81,6311.578666,96949,5520.18472081,10384.9632392,1741,88,1858,0.5968817794010001,4,596.881779401,0.7346237284935385,0.01989605931336667,0.4152670238400722,3.0,0.05968817794010001,0.0,0.13473629331851017,0.0,12000,25000.0,0.2,990.0,13410.0
1859,male,31~40,Doctorate and Above,Three Generations or More Living Together,3 ~ 5万元,250.0,公交车,7370322.3,766.3791045,67,8673.887053,84770,8265.55491772,9718.46149066,1377,69,1859,4.36733160261,2,4367.33160261,5.375177357058462,0.145577720087,0.5530832489613998,3.0,0.436733160261,0.0,0.9858536349006773,0.0,35000,55000.0,0.3,6090.0,32410.0
1860,male,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,93.75,自行车/电动自行车,6171058.3,493.4296818,187,8009.782004,93478,7235.17400536,9517.19206006,1523,69,1860,3.3340375931,3,3334.0375931000003,4.103430883815385,0.11113458643666667,0.5153146307571268,3.0,0.33340375931,0.0,0.7526044228216705,0.0,12000,25000.0,0.2,990.0,13410.0
1861,female,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,93.75,步行,3994814.9,252.0446993,95,19085.89808,56075,16368.8667215,6082.91365252,988,27,1861,13.7215568864,4,13721.5568864,16.88807001403077,0.45738522954666666,0.8949957734593973,5.0,1.37215568864,0.0,3.097416904379233,0.0,12000,25000.0,0.2,990.0,13410.0
1862,male,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,93.75,步行,10821589.8,879.6120365,104,6063.18161,96949,5493.39585265,10660.3476242,1668,84,1862,1.17988712497,4,1179.88712497,1.452168769193846,0.039329570832333335,0.4365768408961951,3.0,0.117988712497,0.0,0.26634020879683973,0.0,12000,25000.0,0.2,990.0,13410.0
1863,male,41~50,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,93.75,私家车,7429573.8,485.2979519,29,12208.03171,84770,11007.021446,7875.92569696,628,29,1863,7.89530590872,1,7895.30590872,9.717299579963077,0.263176863624,0.6820365898068971,4.0,0.7895305908720001,0.0,1.7822360967765238,0.0,12000,25000.0,0.2,990.0,13410.0
1864,male,18~30,Bachelor,Living with Parents,2 ~ 3万元,156.25,步行,1942644.0,1557.466988,104,14342.51478,84770,17405.4461914,18963.9955275,776,103,1864,14.5837603665,4,14583.7603665,17.949243528,0.48612534555,0.9265107476628525,5.0,1.45837603665,0.0,3.2920452294582394,0.0,12000,25000.0,0.2,990.0,21410.0
1865,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,53.125,地铁,3288027.6,330.4342218,188,12914.17228,84770,15033.4774333,15628.1827731,904,65,1865,17.179554375600002,2,17179.5543756,21.144066923815387,0.5726518125200001,1.021391345018806,5.0,1.7179554375600001,0.0,3.8780032450564343,0.0,3000,12000.0,0.1,90.0,7860.0
1866,male,18~30,Bachelor,Three Generations or More Living Together,1 ~ 2万元,93.75,其他,1832628.6,427.1659126,89,17256.47632,84770,22800.3713313,29761.9234098,1128,30,1866,2.57920113867,2,2579.2011386699996,3.1744014014399995,0.085973371289,0.48772410028695296,3.0,0.257920113867,0.0,0.5822124466523702,0.0,12000,25000.0,0.2,990.0,13410.0
1867,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,53.125,地铁,2062968.6,0.0,96,21411.25853,49695,27070.9147417,34389.9516373,1172,27,1867,7.647337848979999,2,7647.337848979999,9.412108121821538,0.25491126163266664,0.6729729439433005,4.0,0.7647337848979998,0.0,1.726261365458239,0.0,3000,12000.0,0.1,90.0,7860.0
1868,male,18~30,Bachelor,Living Alone,1 ~ 2万元,93.75,地铁,1189112.1,510.9198011,49,15033.97374,84770,20574.6918815,27729.0717059,1084,35,1868,0.800627230914,2,800.627230914,0.9853873611249231,0.0266875743638,0.4227142596686249,3.0,0.0800627230914,0.0,0.1807284945629797,0.0,12000,25000.0,0.2,990.0,13410.0
1869,male,18~30,Bachelor,Living Alone,1 ~ 2万元,93.75,地铁,1220016.6,1120.73554,63,23129.58697,49695,28858.2450248,36702.4938828,625,15,1869,10.3188663874,2,10318.8663874,12.70014324603077,0.34396221291333334,0.7706217645701157,4.0,1.03188663874,0.0,2.329315211602709,0.0,12000,25000.0,0.2,990.0,13410.0
1870,female,18~30,Bachelor,Living Alone,7000元以下,21.875,地铁,1079809.5,0.0,32,25072.9437,49695,30794.9334156,38480.1432745,675,9,1870,55.1285596702,2,55128.5596702,67.85053497870769,1.8376186556733332,2.4084907368785933,30.0,5.51285596702,0.0,12.444370128713318,0.0,3000,12000.0,0.1,90.0,3360.0
1871,female,18~30,Bachelor,Other,7000元 ~ 1万元,53.125,地铁,1703380.0,300.329505,174,9450.063926,84770,15181.1302819,23969.3173904,1229,101,1871,8.38361003404,2,8383.61003404,10.318289272664616,0.27945366780133335,0.699884919427552,4.0,0.838361003404,0.0,1.8924627616343117,0.0,3000,12000.0,0.1,90.0,7860.0
1872,male,18~30,Bachelor,Other,1 ~ 2万元,93.75,地铁,1959678.0,669.0280928,119,15813.57476,84770,21422.5057997,28828.499325,925,26,1872,2.04140549804,2,2041.40549804,2.512499074510769,0.06804684993466667,0.4680667732958587,3.0,0.204140549804,0.0,0.4608138821760723,0.0,12000,25000.0,0.2,990.0,13410.0
1873,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,自行车/电动自行车,1691943.0,610.4993074,17,18667.54943,84770,24225.7277286,31140.2592781,742,27,1873,4.10155676536,3,4101.55676536,5.048069865058461,0.13671855884533332,0.5433687357018503,3.0,0.410155676536,0.0,0.925859314979684,0.0,12000,25000.0,0.2,990.0,13410.0
1874,male,18~30,Bachelor,Other,7000元 ~ 1万元,53.125,其他,2522359.0,524.3863762,52,15118.62248,84770,20652.3759442,27767.956157,1102,33,1874,0.426421472143,2,426.421472143,0.5248264272529232,0.014214049071433334,0.40903641550928016,3.0,0.0426421472143,0.0,0.09625766865530475,0.0,3000,12000.0,0.1,90.0,7860.0
1875,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,53.125,地铁,1031484.3,0.0,96,21411.25853,49695,27070.9147417,34389.9516373,1172,27,1875,7.44119370438,2,7441.19370438,9.158392251544615,0.248039790146,0.6654380318845963,4.0,0.744119370438,0.0,1.6797276985056435,0.0,3000,12000.0,0.1,90.0,7860.0
1876,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,53.125,地铁,2150979.6,600.9847137,83,9000.00722,84770,14614.5418202,22810.343456,2105,144,1876,7.533710359880001,2,7533.71035988,9.272258904467694,0.25112367866266666,0.668819669837547,4.0,0.753371035988,0.0,1.7006118193860047,0.0,3000,12000.0,0.1,90.0,7860.0
1877,female,18~30,Master,Living Alone,7000元 ~ 1万元,53.125,地铁,2702620.8,278.0668529,124,8186.772443,84770,11273.9608579,15492.7912314,1543,108,1877,11.806882118,2,11806.882118000001,14.531547222153847,0.3935627372666667,0.8250112195497633,4.0,1.1806882118000002,0.0,2.6652104103837475,0.0,3000,12000.0,0.1,90.0,7860.0
1878,female,31~40,Master,Living with Partner,7000元 ~ 1万元,53.125,地铁,5443990.2,698.3384705,106,4852.935366,89804,6686.47715596,12963.3596088,2399,117,1878,18.3864306455,2,18386.4306455,22.629453102153846,0.6128810215166667,1.065504684144101,5.0,1.8386430645499998,0.0,4.150435811625282,0.0,3000,12000.0,0.1,90.0,7860.0
1879,female,18~30,Bachelor,With Partner and Children,7000元以下,21.875,地铁,2741108.2,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1879,27.8462629632,2,27846.262963200003,34.27232364701539,0.9282087654400001,1.411277321743232,6.0,2.78462629632,0.0,6.2858381406772015,0.0,3000,12000.0,0.1,90.0,3360.0
